Program_Code,Institution_Name,Depertments,Programme_Name,Cutoff_2023,Cutoff_2022,Subject_1,Subject_2,Subject_3,Subject_4,Department
1253293,MOI UNIVERSITY,Agriculture,BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT),15.864,25.033,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):",,,Agriculture
1229293,MASENO UNIVERSITY,Agriculture,"BACHELOR OF SCIENCE (ANIMAL SCIENCE, WITH IT)",15.864,25.008,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):",,,Agriculture
1053293,"JARAMOGI OGINGA ODINGA UNIVERSITY
OF SCIENCE AND TECHNOLOGY",Agriculture,BACHELOR OF SCIENCE (ANIMAL SCIENCE),15.864,22.851,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):
C+",,,Agriculture
1057293,EGERTON UNIVERSITY,Agriculture,BACHELOR OF SCIENCE (ANIMAL SCIENCE),15.864,21.653,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):",,,Agriculture
1105293,CHUKA UNIVERSITY,Agriculture,BACHELOR OF SCIENCE (ANIMAL SCIENCE),15.864,23.727,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):",,,Agriculture
1087293,KISII UNIVERSITY,Agriculture,BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15.864,17.043,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):",,,Agriculture
1244293,KARATINA UNIVERSITY,Agriculture,BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15.864,17.043,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):",,,Agriculture
1685293,THARAKA UNIVERSITY,Agriculture,BACHELOR OF SCIENCE IN ANIMAL SCIENCE,15.864,17.043,BIO(231):C+,"MAT
A(121)/PHY(232)/CHE(233):",,,Agriculture
1165294,MAASAI MARA UNIVERSITY,Agriculture,BACHELOR OF SCIENCE (ANIMAL HEALTH & PRODUCTION),15.864,27.403,BIO(231):C+,"CHE(233)/MAT
A(121)/PHY(232):C+",,,Agriculture
1240294,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Agriculture,BACHELOR OF SCIENCE (ANIMAL HEALTH AND PRODUCTION),24.972,25.625,BIO(231):C+,"CHE(233)/MAT
A(121)/PHY(232):C+",,,Agriculture
1229295,MASENO UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND
DIPLOMACY ,WITH IT)",24.178,28.666,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1111295,KENYATTA UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND
DIPLOMACY)",-,-,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1112295,TECHNICAL UNIVERSITY OF KENYA,Arts & Humanities,"BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND
DIPLOMACY)",34.222,34.267,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1060295,RIARA UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS IN INTERNATIONAL RELATIONS AND
DIPLOMACY",32.245,35.45,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1279295,MOUNT KENYA UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS IN INTERNATIONAL RELATIONS AND
DIPLOMACY",-,-,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1073295,RONGO UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN INTERNATIONAL RELATIONS,22.449,27.008,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1077296,KENYA METHODIST UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN INTERNATIONAL RELATIONS,22.449,22.916,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1162307,DAYSTAR UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN INTERNATIONAL RELATIONS,22.449,27.41,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1279296,MOUNT KENYA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN INTERNATIONAL RELATIONS,26.341,30.052,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1480296,"CATHOLIC UNIVERSITY OF EASTERN
AFRICA",Arts & Humanities,BACHELOR OF ARTS IN INTERNATIONAL RELATIONS,22.449,22.916,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1425296,ZETECH UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS IN INTERNATIONAL RELATIONS AND
DIPLOMACY",22.449,22.916,ENG(101)/KIS(102):C+,,,,Law / Social Sciences
1263296,UNIVERSITY OF NAIROBI,Arts & Humanities,BACHELOR OF ARTS IN INTERNATIONAL STUDIES,32.167,34.361,ENG(101)/KIS(102):C+,,,,Arts & Humanities
1249298,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Other,BACHELOR OF ENTREPRENEURSHIP,21.375,21.444,MAT A(121)/MAT B(122):C,,,,BACHELOR OF ENTREPRENEURSHIP
1246298,MURANG'A UNIVERSITY OF TECHNOLOGY,Pure Sciences,"BACHELOR OF SCIENCE (ENTREPRENEURSHIP AND SMALL
ENTERPRISES MANAGEMENT)",21.375,21.444,MAT A(121)/MAT B(122):C,,,,"BACHELOR OF SCIENCE (ENTREPRENEURSHIP AND SMALL
ENTERPRISES MANAGEMENT)"
1080297,CO-OPERATIVE UNIVERSITY OF KENYA,Pure Sciences,BACHELOR OF SCIENCE IN ENTREPRENEURSHIP,21.375,21.444,MAT A(121)/MAT B(122):C,,,,BACHELOR OF SCIENCE IN ENTREPRENEURSHIP
1685298,THARAKA UNIVERSITY,Other,"BACHELOR OF ENTREPRENEURSHIP AND ENTERPRISE
MANAGEMENT",21.375,21.444,MAT A(121)/MAT B(122):C,,,,"BACHELOR OF ENTREPRENEURSHIP AND ENTERPRISE
MANAGEMENT"
1057298,EGERTON UNIVERSITY,Business,"BACHELOR OF ENTREPRENEURSHIP AND SMALL BUSINESS
MANAGEMENT",21.375,21.444,MAT A(121)/MAT B(122):C,,,,Business
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1057299,EGERTON UNIVERSITY,Business,"BACHELOR OF ENTREPRENUERSHIP & SMALL BUSINESS
MANAGEMENT",21.375,-,MAT A(121)/MAT B(122):C,,,,Business
1253299,MOI UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (ENTREPRENEURSHIP STUDIES),21.375,21.444,MAT A(121)/MAT B(122):C,,,,BACHELOR OF SCIENCE (ENTREPRENEURSHIP STUDIES)
1700299,BOMET UNIVERSITY COLLEGE,Pure Sciences,BACHELOR OF SCIENCE (ENTREPRENEURSHIP STUDIES),21.375,21.444,MAT A(121)/MAT B(122):C,,,,BACHELOR OF SCIENCE (ENTREPRENEURSHIP STUDIES)
1079298,KIRINYAGA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (ENTREPRENEURSHIP),21.375,-,MAT A(121)/MAT B(122):C,,,,BACHELOR OF SCIENCE (ENTREPRENEURSHIP)
1114299,UNIVERSITY OF ELDORET,Pure Sciences,BACHELOR OF SCIENCE (ENTREPRENEURSHIP),21.375,21.444,MAT A(121)/MAT B(122):C,,,,BACHELOR OF SCIENCE (ENTREPRENEURSHIP)
1119298,AFRICA INTERNATIONAL UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN ENTREPRENEURSHIP,21.375,21.444,MAT A(121)/MAT B(122):C,,,,BACHELOR OF SCIENCE IN ENTREPRENEURSHIP
1165298,MAASAI MARA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE IN ENTREPRENEURSHIP,21.375,21.444,MAT A(121)/MAT B(122):C,,,,BACHELOR OF SCIENCE IN ENTREPRENEURSHIP
1229299,MASENO UNIVERSITY,Business,"BACHELOR OF BUSINESS ENTREPRENEURSHIP , WITH IT",21.375,21.444,MAT A(121)/MAT B(122):C,,,,Business
1105299,CHUKA UNIVERSITY,Other,"BACHELOR OF ENTREPRENUERSHIP AND ENTERPRISE
MANAGEMENT",21.375,21.444,MAT A(121)/MAT B(122):C,,,,"BACHELOR OF ENTREPRENUERSHIP AND ENTERPRISE
MANAGEMENT"
1087299,KISII UNIVERSITY,Other,BACHELOR OF ENTREPRENUERSHIP AND MANAGEMENT,21.375,21.444,MAT A(121)/MAT B(122):C,,,,BACHELOR OF ENTREPRENUERSHIP AND MANAGEMENT
5145299,OPEN UNIVERSITY OF KENYA,Business,BACHELOR OF BUSINESS AND ENTREPRENEURSHIP,21.375,-,MAT A(121)/MAT B(122):C,,,,Business
1249300,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Other,BACHELOR OF REAL ESTATE,32.654,35.982,MAT A(121):C+,,,,BACHELOR OF REAL ESTATE
1263300,UNIVERSITY OF NAIROBI,Other,BACHELOR OF REAL ESTATE,33.529,36.881,MAT A(121):C+,,,,BACHELOR OF REAL ESTATE
1111300,KENYATTA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (REAL ESTATE),32.041,34.531,MAT A(121):C+,,,,BACHELOR OF SCIENCE (REAL ESTATE)
1112300,TECHNICAL UNIVERSITY OF KENYA,Other,"BACHELOR OF TECHNOLOGY (PROPERTY MANAGEMENT AND
REAL ESTATE)",29.49,33.889,MAT A(121):C+,,,,Engineering
1061301,KABARAK UNIVERSITY,Business,"BACHELOR OF BUSINESS MANAGEMENT AND INFORMATION
TECHNOLOGY",21.375,21.444,MAT A(121)/MAT B(122):C,,,,Engineering
1087302,KISII UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES),22.449,22.916,,,,,Arts & Humanities
1111302,KENYATTA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES),22.449,24.943,,,,,Arts & Humanities
1263302,UNIVERSITY OF NAIROBI,Arts & Humanities,BACHELOR OF ARTS (GENDER AND DEVELOPMENT STUDIES),22.449,24.746,,,,,Arts & Humanities
1170302,MACHAKOS UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (GENDER AND DEVELOPMENT),22.449,22.916,,,,,Arts & Humanities
1166302,SOUTH EASTERN KENYA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (GENDER AND SOCIAL STUDIES),22.449,22.916,,,,,Arts & Humanities
1229303,MASENO UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)",22.449,22.916,,,,,Arts & Humanities
1515303,TOM MBOYA UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS (DEVELOPMENT STUDIES, WITH IT)",22.449,22.916,,,,,Arts & Humanities
1066303,MANAGEMENT UNIVERSITY OF AFRICA,Arts & Humanities,BACHELOR OF ARTS IN DEVELOPMENT STUDIES,22.449,22.916,,,,,Arts & Humanities
1087303,KISII UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN DEVELOPMENT STUDIES,22.449,22.916,,,,,Arts & Humanities
1114303,UNIVERSITY OF ELDORET,Arts & Humanities,BACHELOR OF ARTS IN DEVELOPMENT STUDIES,-,-,,,,,Arts & Humanities
1119303,AFRICA INTERNATIONAL UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN DEVELOPMENT STUDIES,22.449,22.916,,,,,Arts & Humanities
1181303,"UNIVERSITY OF EASTERN AFRICA,
BARATON",Arts & Humanities,BACHELOR OF ARTS IN DEVELOPMENT STUDIES,22.449,22.916,,,,,Arts & Humanities
1480303,"CATHOLIC UNIVERSITY OF EASTERN
AFRICA",Arts & Humanities,BACHELOR OF ARTS IN DEVELOPMENT STUDIES,22.449,22.916,,,,,Arts & Humanities
1080303,CO-OPERATIVE UNIVERSITY OF KENYA,Other,BACHELOR OF DEVELOPMENT STUDIES,-,-,,,,,BACHELOR OF DEVELOPMENT STUDIES
1249303,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Other,BACHELOR OF DEVELOPMENT STUDIES,22.449,27.072,,,,,BACHELOR OF DEVELOPMENT STUDIES
1279303,MOUNT KENYA UNIVERSITY,Other,BACHELOR OF DEVELOPMENT STUDIES,22.449,22.916,,,,,BACHELOR OF DEVELOPMENT STUDIES
1570303,TURKANA UNIVERSITY COLLEGE,Other,BACHELOR OF DEVELOPMENT STUDIES,22.449,22.916,,,,,BACHELOR OF DEVELOPMENT STUDIES
1063303,TECHNICAL UNIVERSITY OF MOMBASA,Arts & Humanities,BACHELOR OF ARTS IN DEVELOPMENT STUDIES,22.449,22.916,,,,,Arts & Humanities
1246303,MURANG'A UNIVERSITY OF TECHNOLOGY,Other,BACHELOR OF DEVELOPMENT STUDIES WITH IT,22.449,22.916,,,,,BACHELOR OF DEVELOPMENT STUDIES WITH IT
1111309,KENYATTA UNIVERSITY,IT,BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE),35.087,35.002,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1229309,MASENO UNIVERSITY,IT,BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE),24.314,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1240309,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",IT,BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE),18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1515309,TOM MBOYA UNIVERSITY,IT,BACHELOR OF SCIENCE (MATHEMATICS & COMPUTER SCIENCE),18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1079309,KIRINYAGA UNIVERSITY,IT,BACHELOR OF SCIENCE (MATHEMATICS AND COMPUTER,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1091309,TAITA TAVETA UNIVERSITY,IT,BACHELOR OF SCIENCE (MATHEMATICS AND COMPUTER,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1246309,MURANG'A UNIVERSITY OF TECHNOLOGY,IT,"BACHELOR OF SCIENCE (MATHEMATICS AND COMPUTER
SCIENCE)",18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1580309,"KENYATTA UNIVERSITY - MAMA NGINA
UNIVERSITY COLLEGE",IT,"BACHELOR OF SCIENCE (MATHEMATICS AND COMPUTER
SCIENCE)",18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1063309,TECHNICAL UNIVERSITY OF MOMBASA,IT,"BACHELOR OF SCIENCE IN MATHEMATICS & COMPUTER
SCIENCE",18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1077309,KENYA METHODIST UNIVERSITY,IT,"BACHELOR OF SCIENCE IN MATHEMATICS AND COMPUTER
SCIENCE",-,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1164309,MULTIMEDIA UNIVERSITY OF KENYA,IT,"BACHELOR OF SCIENCE IN MATHEMATICS AND COMPUTER
SCIENCE",28.885,28.053,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1249309,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",IT,"BACHELOR OF SCIENCE IN MATHEMATICS AND COMPUTER
SCIENCE",36.724,36.477,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1425309,ZETECH UNIVERSITY,IT,"BACHELOR OF SCIENCE IN COMPUTER SCIENCE AND
MATHEMATICS",18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1170309,MACHAKOS UNIVERSITY,IT,BACHELOR OF SCIENCE MATHEMATICS AND COMPUTER,18.814,18.638,MAT A(121):C+,PHY(232):C+,ENG(101)/KIS(102):C,,Computing
1111310,KENYATTA UNIVERSITY,Education,BACHELOR OF EDUCATION ARTS (HOME ECONOMICS),27.429,30.475,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1249311,"JOMO KENYATTA UNIVERSITY OF
AGRICULTURE AND TECHNOLOGY",Pure Sciences,BACHELOR OF SCIENCE (INDUSTRIAL MATHEMATICS),18.831,19.914,MAT A(121):C+,,,,BACHELOR OF SCIENCE (INDUSTRIAL MATHEMATICS)
1480312,"CATHOLIC UNIVERSITY OF EASTERN
AFRICA",Arts & Humanities,"BACHELOR OF ARTS IN ENVIRONMENTAL PLANNING AND
MANAGEMENT",15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Environmental Sciences
1111312,KENYATTA UNIVERSITY,Environmental Studies,BACHELOR OF ENVIRONMENTAL PLANNING & MANAGEMENT,15.864,27.669,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Environmental Sciences
1114312,UNIVERSITY OF ELDORET,Environmental Studies,BACHELOR OF ENVIRONMENTAL PLANNING & MANAGEMENT,15.864,-,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Environmental Sciences
1117312,PWANI UNIVERSITY,Environmental Studies,BACHELOR OF ENVIRONMENTAL PLANNING & MANAGEMENT,15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Environmental Sciences
1080312,CO-OPERATIVE UNIVERSITY OF KENYA,Business,"BACHELOR OF SCIENCE IN ENVIRONMENTAL ECONOMICS AND
POLICY",15.864,17.043,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Business
1165312,MAASAI MARA UNIVERSITY,Pure Sciences,BACHELOR OF SCIENCE (ENVIRONMENTAL MANAGEMENT),15.864,-,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Environmental Sciences
1279312,MOUNT KENYA UNIVERSITY,Business,BACHELOR OF ECONOMICS AND POLICY,-,-,BIO(231)/AGR(443):C+,CHE(233)/GEO(312):C+,,,Business
1082315,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Education,BACHELOR OF EDUCATION (PHYSICAL EDUCATION),21.858,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233):",,,Education
1111315,KENYATTA UNIVERSITY,Education,BACHELOR OF EDUCATION (PHYSICAL EDUCATION),21.858,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233):",,,Education
1114315,UNIVERSITY OF ELDORET,Education,"BACHELOR OF EDUCATION IN PHYSICAL EDUCATION AND
RECREATION",21.858,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233):",,,Education
1263316,UNIVERSITY OF NAIROBI,Education,BACHELOR OF EDUCATION (PHYSICAL EDUCATION AND SPORTS),21.858,22.358,BIO(231)/GSC(237):C+,"MAT A(121)/MAT
B(122)/PHY(232)/CHE(233):",,,Education
1173318,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Education,"BACHELOR OF EDUCATION IN TECHNOLOGY (MECHANICAL
ENGINEERING)",27.517,29.667,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
1082318,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Education,"BACHELOR OF EDUCATION IN TECHNOLOGY
(MECHANICALTECHNOLOGY)",25.753,27.664,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
1240318,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Education,"BACHELOR OF EDUCATION TECHNOLOGY (MECHANICAL
ENGINEERING)",15.683,24.377,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
1173319,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Education,"BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL &
ELECTRONIC ENGINEERING)",25.702,31.808,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
1082319,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Education,"BACHELOR OF EDUCATION IN TECHNOLOGY (ELECTRICAL &
ELECTRONIC TECHNOLOGY)",29.832,29.271,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
1240319,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Education,"BACHELOR OF EDUCATION TECHNOLOGY (ELECTRICAL &
ELECTRONICS ENGINEERING)",27.147,27.595,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
1173320,"DEDAN KIMATHI UNIVERSITY OF
TECHNOLOGY",Education,"BACHELOR OF EDUCATION IN TECHNOLOGY (CIVIL
ENGINEERING)",27.847,30.763,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
1082320,"MASINDE MULIRO UNIVERSITY OF
SCIENCE & TECHNOLOGY",Education,"BACHELOR OF EDUCATION IN TECHNOLOGY (BUILDING & CIVIL
TECHNOLOGY)",26.583,29.236,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
1240320,"MERU UNIVERSITY OF SCIENCE AND
TECHNOLOGY",Education,BACHELOR OF EDUCATION TECHNOLOGY (CIVIL ENGINEERING),29.437,24.909,PHY(232):C+,MAT A(121):C+,CHE(233):C+,,Engineering
1475321,TANGAZA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN SUSTAINABLE HUMAN DEVELOPMENT,22.449,22.916,,,,,Computing
1475322,TANGAZA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN CHILD AND YOUTH STUDIES,22.449,22.916,,,,,Arts & Humanities
1117322,PWANI UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN CHILDCARE AND PROTECTION,22.449,22.916,,,,,Arts & Humanities
1475323,TANGAZA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN SOCIAL COMMUNICATION,22.449,22.916,ENG(101)/KIS(102):C+,,,,Arts & Humanities
1229324,MASENO UNIVERSITY,Arts & Humanities,"BACHELOR OF ARTS (KISWAHILI, WITH IT)",24.722,27.027,KIS(102):C+,,,,Arts & Humanities
1073324,RONGO UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (KISWAHILI),24.855,25.083,KIS(102):C+,,,,Arts & Humanities
1117324,PWANI UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (KISWAHILI),22.449,22.916,KIS(102):C+,,,,Arts & Humanities
1253324,MOI UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS (KISWAHILI),24.173,26.059,KIS(102):C+,,,,Arts & Humanities
1700324,BOMET UNIVERSITY COLLEGE,Arts & Humanities,BACHELOR OF ARTS (KISWAHILI),22.449,22.916,KIS(102):C+,,,,Arts & Humanities
1087324,KISII UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN KISWAHILI,22.449,22.916,KIS(102):C+,,,,Arts & Humanities
1176325,LAIKIPIA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION),22.449,22.916,KIS(102):C+,,,,Arts & Humanities
1480325,"CATHOLIC UNIVERSITY OF EASTERN
AFRICA",Arts & Humanities,BACHELOR OF ARTS ( KISWAHILI AND COMMUNICATION),22.449,22.916,KIS(102):C+,,,,Arts & Humanities
1165325,MAASAI MARA UNIVERSITY,Arts & Humanities,BACHELOR OF ARTS IN KISWAHILI AND MEDIA STUDIES,22.449,-,KIS(102):C+,,,,Arts & Humanities
1165326,MAASAI MARA UNIVERSITY,Education,"BACHELOR OF EDUCATION (ARTS) WITH GUIDANCE AND
COUNSELLING",23.433,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1244326,KARATINA UNIVERSITY,Education,BACHELOR OF EDUCATION (GUIDANCE AND COUNSELLING),23.439,22.358,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
1253326,MOI UNIVERSITY,Education,BACHELOR OF EDUCATION (GUIDANCE AND COUNSELLING),24.285,24.331,"HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE
(316)/ENG(101)/KIS(102)/
MAT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(
502)/ARB(503)/KSL(504)/M
UC(511)/ACC(561)/COM(5
62)/BST(565):C+","HAG(311)/GEO(312)/CRE(3
13)/IRE(314)/HRE(315)/SEE(
316)/ENG(101)/KIS(102)/M
AT A(121)/MAT
B(122)/HSC(441)/ARD(442)
/CMP(451)/FRE(501)/GER(5
02)/ARB(503)/KSL(504)/MU
C(511)/ACC(561)/COM(562
)/BST(565):C+",,,Education
"PROG
CODE",INSTITUTION NAME,Other,PROGRAMME NAME,CUTOFF - 2023,CUTOFF - 2022,SUBJECT 1,SUBJECT 2,SUBJECT 3,SUBJECT 4,PROGRAMME NAME
